Date,Pond_ID,Pond_Type,Target_Species,Season,Water_Temp_C,Weather_Condition,Rainfall_mm,pH_Level,Ammonia_ppm,Dissolved_Oxygen_mgL,Mortality_Count,Fish_Count,Daily_Feed_kg,Est_Avg_Weight_g,Feed_Cost_NPR,Labor_Cost_NPR,Market_Price_NPR,Estimated_Revenue_NPR,Daily_Profit_Loss_NPR,Stocking_Density,Harvest_Ready
2025-06-24,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Hot,2.5,7.8,0.14,8.4,4,11348,81.1,496.6,8401,617,215,1212042,-6006,Medium,No
2025-06-25,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Cloudy,6.2,7.1,0.17,7.5,1,11347,107.8,588.9,11675,620,207,1383347,-1725,Medium,No
2025-06-26,GrowOut-A,Farming,Pangasius,Monsoon,32.3,Cloudy,8.1,6.8,0.26,4.8,11,11336,93.6,596.4,10456,866,207,1400842,-4245,Medium,No
2025-06-27,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Hot,3.5,7.6,0.14,8.0,2,11334,103.0,630.7,10297,653,213,1522868,-3305,Medium,No
2025-06-28,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Hot,4.2,7.4,0.15,9.2,2,11332,90.6,530.2,8613,737,214,1285987,-1913,Medium,No
2025-06-29,GrowOut-A,Farming,Pangasius,Monsoon,31.2,Sunny,2.4,7.1,0.13,8.3,0,11332,98.5,581.0,11268,781,213,1402369,-7179,Medium,No
2025-06-30,GrowOut-A,Farming,Pangasius,Monsoon,31.6,Cloudy,7.7,7.0,0.14,8.2,0,11332,94.7,525.1,9151,643,218,1297194,-1101,Medium,No
2025-07-01,GrowOut-A,Farming,Pangasius,Monsoon,31.6,Cloudy,11.3,7.1,0.19,8.0,1,11331,113.3,677.3,12815,780,215,1650160,-5431,Medium,No
2025-07-02,GrowOut-A,Farming,Pangasius,Monsoon,30.2,Rainy,9.6,7.4,0.18,7.7,1,11330,114.6,655.3,12686,772,218,1618695,-10623,Medium,No
2025-07-03,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Sunny,3.3,7.6,0.16,7.9,0,11330,95.6,544.6,10131,844,220,1357470,-1472,Medium,No
2025-07-04,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Sunny,3.8,7.5,0.17,8.0,0,11330,106.8,590.3,10666,527,218,1458006,-4168,Medium,No
2025-07-05,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Rainy,10.1,7.1,0.14,7.3,1,11329,89.8,512.3,8583,868,212,1230524,-979,Medium,No
2025-07-06,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Hot,0.8,7.7,0.14,7.6,1,11328,87.7,544.2,9167,854,218,1344023,-2742,Medium,No
2025-07-07,GrowOut-A,Farming,Pangasius,Monsoon,31.1,Cloudy,5.7,7.3,0.14,7.5,0,11328,89.8,527.5,10097,869,207,1236933,-2714,Medium,No
2025-07-08,GrowOut-A,Farming,Pangasius,Monsoon,29.6,Sunny,3.1,7.6,0.17,9.0,1,11327,103.2,627.0,11285,781,218,1548379,-4020,Medium,No
2025-07-09,GrowOut-A,Farming,Pangasius,Monsoon,29.8,Cloudy,2.1,7.2,0.18,8.8,1,11326,99.0,713.7,9867,567,211,1705741,-8178,Medium,No
2025-07-10,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Rainy,8.6,7.5,0.19,8.6,1,11325,107.6,600.8,10627,874,208,1415369,-7228,Medium,No
2025-07-11,GrowOut-A,Farming,Pangasius,Monsoon,32.3,Hot,1.6,7.7,0.16,8.5,1,11324,107.6,775.0,10226,478,203,1781706,-7302,Medium,No
2025-07-12,GrowOut-A,Farming,Pangasius,Monsoon,33.8,Cloudy,5.3,7.5,0.18,7.3,0,11324,116.4,794.3,11908,756,209,1879883,-10137,Medium,No
2025-07-13,GrowOut-A,Farming,Pangasius,Monsoon,30.6,Rainy,6.1,7.5,0.26,5.0,12,11312,99.3,573.1,11054,584,219,1421263,-5668,Medium,No
2025-07-14,GrowOut-A,Farming,Pangasius,Monsoon,30.8,Hot,4.4,7.3,0.17,8.3,0,11312,107.0,585.5,11764,832,220,1457099,-5016,Medium,No
2025-07-15,GrowOut-A,Farming,Pangasius,Monsoon,32.0,Cloudy,24.8,7.5,0.15,7.4,2,11310,103.4,644.2,10078,899,203,1479300,-4477,Medium,No
2025-07-16,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Rainy,8.1,7.8,0.18,7.8,2,11308,99.5,702.0,10202,892,221,1754656,-8005,Medium,No
2025-07-17,GrowOut-A,Farming,Pangasius,Monsoon,33.3,Sunny,0.7,7.5,0.18,7.5,3,11305,100.0,776.6,9950,781,209,1835395,1078,Medium,No
2025-07-18,GrowOut-A,Farming,Pangasius,Monsoon,31.9,Rainy,14.2,7.8,0.17,7.8,1,11304,110.0,802.6,11108,817,209,1896339,101,Medium,No
2025-07-19,GrowOut-A,Farming,Pangasius,Monsoon,31.0,Rainy,18.1,7.4,0.16,8.5,1,11303,102.4,737.7,11116,896,207,1726165,-6532,Medium,No
2025-07-20,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Rainy,5.7,7.6,0.21,8.3,0,11303,104.7,728.8,11405,538,206,1696951,-4812,Medium,No
2025-07-21,GrowOut-A,Farming,Pangasius,Monsoon,32.5,Rainy,10.1,7.6,0.15,7.5,1,11302,114.9,637.1,12249,812,216,1555447,-2400,Medium,No
2025-07-22,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Stormy,26.0,7.4,0.15,8.5,0,11302,95.7,717.7,9355,763,207,1679069,1609,Medium,No
2025-07-23,GrowOut-A,Farming,Pangasius,Monsoon,32.7,Sunny,4.0,7.1,0.22,8.2,0,11302,117.2,668.0,12858,454,205,1547696,-3432,Medium,No
2025-07-24,GrowOut-A,Farming,Pangasius,Monsoon,32.8,Rainy,17.5,7.9,0.17,7.3,1,11301,102.2,807.8,10011,878,206,1880730,-700,Medium,No
2025-07-25,GrowOut-A,Farming,Pangasius,Monsoon,34.5,Sunny,4.0,7.7,0.2,7.2,0,11301,115.2,887.8,13188,531,199,1996573,-10335,High,No
2025-07-26,GrowOut-A,Farming,Pangasius,Monsoon,33.7,Hot,2.0,7.6,0.21,8.0,0,11301,101.3,807.8,10894,632,212,1935337,-8215,Medium,No
2025-07-27,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Cloudy,8.6,7.6,0.17,8.3,2,11299,108.6,765.3,12390,744,205,1772974,-2316,Medium,No
2025-07-28,GrowOut-A,Farming,Pangasius,Monsoon,32.5,Rainy,11.8,7.7,0.19,8.2,1,11298,123.3,890.4,13317,574,207,2082550,-6188,High,No
2025-07-29,GrowOut-A,Farming,Pangasius,Monsoon,32.0,Sunny,2.5,7.4,0.17,8.6,3,11295,109.9,676.7,11516,751,197,1506135,-9110,Medium,No
2025-07-30,GrowOut-A,Farming,Pangasius,Monsoon,33.0,Cloudy,14.3,7.5,0.14,7.8,1,11294,98.5,734.4,10922,531,203,1683895,1323,Medium,No
2025-07-31,GrowOut-A,Farming,Pangasius,Monsoon,33.4,Hot,1.8,7.4,0.15,7.5,0,11294,95.6,761.4,9704,771,208,1788644,188,Medium,No
2025-08-01,GrowOut-A,Farming,Pangasius,Monsoon,32.9,Rainy,16.3,7.5,0.18,7.8,2,11292,112.6,802.4,11584,818,205,1857773,-984,Medium,No
2025-08-02,GrowOut-A,Farming,Pangasius,Monsoon,31.6,Cloudy,9.2,7.4,0.18,7.4,0,11292,123.6,694.2,13074,818,207,1622654,-11727,Medium,No
2025-08-03,GrowOut-A,Farming,Pangasius,Monsoon,30.5,Rainy,10.1,7.2,0.2,8.2,2,11290,133.6,972.1,13175,720,204,2239298,-11956,High,No
2025-08-04,GrowOut-A,Farming,Pangasius,Monsoon,33.8,Cloudy,17.2,7.5,0.23,8.0,2,11288,133.6,948.8,13036,543,210,2249510,-10312,High,No
2025-08-05,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Cloudy,9.4,7.4,0.22,7.5,1,11287,129.9,967.3,14886,678,202,2205614,988,High,No
2025-08-06,GrowOut-A,Farming,Pangasius,Monsoon,33.0,Rainy,13.1,7.6,0.19,8.2,1,11286,116.1,834.5,11030,585,199,1874381,1501,Medium,No
2025-08-07,GrowOut-A,Farming,Pangasius,Monsoon,31.2,Cloudy,9.5,7.0,0.23,8.2,1,11285,127.1,932.5,13541,763,205,2157460,873,High,No
2025-08-08,GrowOut-A,Farming,Pangasius,Monsoon,32.3,Hot,2.6,7.7,0.21,7.8,1,11284,117.2,929.5,12747,748,205,2150329,-8021,High,No
2025-08-09,GrowOut-A,Farming,Pangasius,Monsoon,30.1,Rainy,23.4,7.1,0.16,8.5,0,11284,107.5,746.1,10675,510,206,1734312,-7593,Medium,No
2025-08-10,GrowOut-A,Farming,Pangasius,Monsoon,31.5,Cloudy,5.8,7.5,0.17,8.2,2,11282,117.6,825.8,12165,697,204,1900939,-6347,Medium,No
2025-08-11,GrowOut-A,Farming,Pangasius,Monsoon,31.3,Rainy,13.8,7.7,0.17,8.3,1,11281,113.5,874.0,11359,641,203,2001675,-8902,High,No
2025-08-12,GrowOut-A,Farming,Pangasius,Monsoon,31.3,Rainy,7.2,7.4,0.18,8.0,0,11281,110.4,770.1,12686,764,206,1789625,-3107,Medium,No
2025-08-13,GrowOut-A,Farming,Pangasius,Monsoon,31.4,Rainy,9.4,7.5,0.2,8.6,2,11279,129.8,899.6,14907,645,207,2100716,499,High,No
2025-08-14,GrowOut-A,Farming,Pangasius,Monsoon,31.7,Heavy Rain,32.7,7.4,0.17,8.4,1,11278,104.8,800.7,10187,697,198,1788157,-5240,Medium,No
2025-08-15,GrowOut-A,Farming,Pangasius,Monsoon,32.1,Rainy,21.0,7.6,0.18,8.9,0,11278,127.3,885.2,12789,841,197,1966707,-8327,High,No
2025-08-16,GrowOut-A,Farming,Pangasius,Monsoon,29.4,Sunny,3.9,7.7,0.2,8.8,1,11277,110.4,866.1,11324,497,194,1894968,-9435,High,No
2025-08-17,GrowOut-A,Farming,Pangasius,Monsoon,29.8,Cloudy,11.1,7.5,0.22,8.0,2,11275,121.0,952.8,11726,607,202,2170435,2200,High,No
2025-08-18,GrowOut-A,Farming,Pangasius,Monsoon,30.7,Hot,1.4,7.2,0.24,8.5,0,11275,143.1,1000.7,14083,876,189,2132467,-10728,High,No
2025-08-19,GrowOut-A,Farming,Pangasius,Monsoon,32.0,Cloudy,18.8,7.3,0.25,8.1,0,11275,131.3,967.1,12498,681,199,2169906,-1380,High,No
2025-08-20,GrowOut-A,Farming,Pangasius,Monsoon,33.0,Heavy Rain,31.3,7.1,0.2,7.5,0,11275,128.3,937.5,12324,776,207,2188055,-6440,High,No
2025-08-21,GrowOut-A,Farming,Pangasius,Monsoon,30.8,Rainy,7.2,7.5,0.23,8.2,2,11273,131.6,1051.1,13707,648,209,2476891,1404,High,No
2025-08-22,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Cloudy,19.4,7.0,0.19,8.1,0,11273,123.1,899.7,14013,847,204,2069033,-10511,High,No
2025-08-23,GrowOut-A,Farming,Pangasius,Monsoon,30.9,Cloudy,36.7,7.2,0.25,7.8,2,11271,160.1,1132.9,16511,591,206,2630863,-3075,High,No
2025-08-24,GrowOut-A,Farming,Pangasius,Monsoon,30.8,Rainy,10.4,7.2,0.24,8.5,0,11271,144.2,1095.2,14175,476,203,2505832,-8092,High,No
2025-08-25,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Cloudy,13.7,7.5,0.44,5.1,35,11236,153.6,1112.6,17456,511,201,2520563,-7069,High,No
2025-08-26,GrowOut-A,Farming,Pangasius,Monsoon,30.2,Rainy,6.8,7.2,0.22,8.0,1,11235,129.7,958.0,14684,786,200,2152818,-7844,High,No
2025-08-27,GrowOut-A,Farming,Pangasius,Monsoon,29.3,Cloudy,23.5,7.3,0.16,9.2,2,11233,114.8,888.0,13089,821,204,2035243,487,High,No
2025-08-28,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Rainy,14.4,7.5,0.22,7.7,0,11233,149.3,1067.8,16198,847,186,2230995,-1435,High,No
2025-08-29,GrowOut-A,Farming,Pangasius,Monsoon,30.7,Rainy,5.8,7.7,0.21,9.0,4,11229,115.6,886.4,12170,879,205,2041171,-4560,High,No
2025-08-30,GrowOut-A,Farming,Pangasius,Monsoon,29.5,Sunny,1.9,7.0,0.21,9.2,0,11229,133.5,951.0,15123,562,198,2114398,-1730,High,No
2025-08-31,GrowOut-A,Farming,Pangasius,Monsoon,29.2,Rainy,15.4,7.2,0.19,8.5,0,11229,121.2,913.3,12156,451,196,2010067,-3439,High,No
2025-09-01,GrowOut-A,Farming,Pangasius,Monsoon,30.3,Heavy Rain,25.2,6.9,0.27,9.3,1,11228,151.1,1198.7,17253,682,203,2732421,-15639,High,No
2025-09-02,GrowOut-A,Farming,Pangasius,Monsoon,30.7,Cloudy,12.9,7.1,0.27,8.2,0,11228,153.9,1213.6,14797,453,205,2793392,-6703,High,No
2025-09-03,GrowOut-A,Farming,Pangasius,Monsoon,29.8,Cloudy,6.6,7.5,0.21,8.4,1,11227,113.0,890.6,12368,631,209,2089928,-9636,High,No
2025-09-04,GrowOut-A,Farming,Pangasius,Monsoon,31.3,Cloudy,18.7,7.6,0.21,8.0,0,11227,127.5,960.9,14404,635,196,2114453,-6845,High,No
2025-09-05,GrowOut-A,Farming,Pangasius,Monsoon,29.6,Sunny,2.1,7.5,0.26,7.5,1,11226,152.1,1142.7,15881,618,204,2617135,-6608,High,No
2025-09-06,GrowOut-A,Farming,Pangasius,Monsoon,30.4,Heavy Rain,25.2,7.2,0.2,8.1,2,11224,144.0,1101.1,16529,745,186,2299136,-13019,High,No
2025-09-07,GrowOut-A,Farming,Pangasius,Monsoon,28.7,Partly Cloudy,2.3,7.3,0.41,4.7,30,11194,144.9,1125.6,14086,578,200,2526747,-5495,High,No
2025-09-08,GrowOut-A,Farming,Pangasius,Monsoon,26.8,Cloudy,2.8,7.6,0.23,9.0,1,11193,125.4,889.3,13584,877,198,1971055,-4493,High,No
2025-09-09,GrowOut-A,Farming,Pangasius,Monsoon,29.3,Cloudy,11.4,7.3,0.21,8.2,0,11193,125.2,925.3,13135,757,202,2092090,-7372,High,No
2025-09-10,GrowOut-A,Farming,Pangasius,Monsoon,27.1,Cloudy,24.5,7.5,0.21,9.2,0,11193,134.8,1003.9,15079,625,200,2247331,1297,High,No
2025-09-11,GrowOut-A,Farming,Pangasius,Monsoon,28.5,Rainy,10.4,7.5,0.18,8.9,2,11191,118.0,912.2,11242,758,195,1991000,-808,High,No
2025-09-12,GrowOut-A,Farming,Pangasius,Monsoon,28.0,Cloudy,19.3,7.6,0.21,9.0,0,11191,136.0,1022.4,12942,666,206,2356986,-3722,High,No
2025-09-13,GrowOut-A,Farming,Pangasius,Monsoon,29.6,Cloudy,18.3,7.3,0.2,8.1,2,11189,130.7,990.4,13753,562,199,2205630,-11319,High,No
2025-09-14,GrowOut-A,Farming,Pangasius,Monsoon,28.6,Cloudy,14.3,7.3,0.27,8.0,1,11188,160.3,1253.6,17859,539,203,2847386,-873,High,No
2025-09-15,GrowOut-A,Farming,Pangasius,Monsoon,29.1,Rainy,9.4,7.6,0.21,8.4,2,11186,151.4,1180.1,14932,897,195,2574577,-2725,High,No
2025-09-16,GrowOut-A,Farming,Pangasius,Monsoon,29.3,Rainy,14.3,7.5,0.24,9.0,0,11186,143.3,991.2,13723,896,191,2117725,-11485,High,No
2025-09-17,GrowOut-A,Farming,Pangasius,Monsoon,29.2,Rainy,15.8,7.4,0.21,8.3,0,11186,143.5,1140.4,13779,633,195,2487520,-246,High,No
2025-09-18,GrowOut-A,Farming,Pangasius,Monsoon,27.4,Sunny,0.5,7.6,0.21,8.7,0,11186,120.0,942.5,11547,642,197,2076933,-5940,High,No
2025-09-19,GrowOut-A,Farming,Pangasius,Monsoon,28.5,Cloudy,8.0,7.3,0.18,8.4,1,11185,130.0,1037.7,14200,561,198,2298327,-12814,High,No
2025-09-20,GrowOut-A,Farming,Pangasius,Monsoon,28.8,Rainy,14.7,7.5,0.18,7.7,2,11183,114.0,901.1,11563,578,198,1995603,2059,High,No
2025-09-21,GrowOut-A,Farming,Pangasius,Monsoon,26.7,Rainy,9.9,7.6,0.21,8.6,0,11183,132.8,1007.3,13921,600,200,2252927,-11054,High,No
2025-09-22,GrowOut-A,Farming,Pangasius,Monsoon,26.0,Rainy,8.7,7.2,0.24,9.5,0,11183,155.8,1077.2,15207,612,194,2336988,-8599,High,No
2025-09-23,GrowOut-A,Farming,Pangasius,Monsoon,24.7,Cloudy,5.9,7.4,0.18,9.5,2,11181,124.1,870.7,13240,489,195,1898722,-10404,High,No
2025-09-24,GrowOut-A,Farming,Pangasius,Monsoon,25.2,Rainy,20.1,7.4,0.15,9.1,1,11180,109.9,822.1,12384,818,209,1921107,-2202,Medium,No
2025-09-25,GrowOut-A,Farming,Pangasius,Monsoon,27.7,Rainy,7.6,7.8,0.19,8.9,1,11179,124.6,928.2,12692,776,193,2002814,-9612,High,No
2025-09-26,GrowOut-A,Farming,Pangasius,Monsoon,26.9,Cloudy,30.6,7.5,0.23,9.9,1,11178,133.6,931.4,13809,770,192,1999127,-1418,High,No
2025-09-27,GrowOut-A,Farming,Pangasius,Monsoon,26.6,Cloudy,11.9,7.5,0.3,8.9,0,11178,173.1,1215.6,18928,860,201,2731183,-8095,High,No
2025-09-28,GrowOut-A,Farming,Pangasius,Monsoon,26.8,Rainy,7.8,7.5,0.24,9.6,1,11177,136.3,941.7,15586,580,194,2042107,-7209,High,No
2025-09-29,GrowOut-A,Farming,Pangasius,Monsoon,26.9,Rainy,18.7,7.3,0.25,8.9,0,11177,162.7,1169.1,17684,842,198,2587272,-15775,High,No
2025-09-30,GrowOut-A,Farming,Pangasius,Monsoon,25.6,Cloudy,9.3,7.5,0.25,9.7,5,11172,155.9,1121.0,17241,630,201,2518413,-12183,High,No
2025-10-01,GrowOut-A,Farming,Pangasius,Autumn,26.4,Sunny,3.5,7.4,0.19,8.9,1,11171,125.0,932.2,13617,846,200,2082908,-5912,High,No
2025-10-02,GrowOut-A,Farming,Pangasius,Autumn,24.8,Cloudy,0.9,7.6,0.22,9.4,1,11170,140.1,1092.4,14160,549,193,2355218,-8852,High,No
2025-10-03,GrowOut-A,Farming,Pangasius,Autumn,25.4,Rainy,17.6,7.4,0.17,9.1,1,11169,111.6,901.8,11134,468,193,1944109,2811,High,No
2025-10-04,GrowOut-A,Farming,Pangasius,Autumn,26.0,Cloudy,19.4,7.2,0.28,9.2,0,11169,162.4,1226.9,17996,739,196,2685836,2101,High,No
2025-10-05,GrowOut-A,Farming,Pangasius,Autumn,26.1,Rainy,5.8,7.4,0.42,7.6,34,11135,145.3,1089.5,14876,487,195,2372882,771,High,No
2025-10-06,GrowOut-A,Farming,Pangasius,Autumn,27.9,Stormy,29.9,7.3,0.25,9.1,0,11135,157.5,1243.9,16889,596,195,2700911,-3208,High,No
2025-10-07,GrowOut-A,Farming,Pangasius,Autumn,23.1,Rainy,9.9,7.5,0.23,8.9,1,11134,139.3,1068.9,15923,530,193,2297125,-15098,High,No
2025-10-08,GrowOut-A,Farming,Pangasius,Autumn,25.7,Rainy,7.6,7.6,0.25,9.6,1,11133,153.8,1150.1,17520,566,210,2689095,-4298,High,No
2025-10-09,GrowOut-A,Farming,Pangasius,Autumn,26.7,Rainy,15.3,7.8,0.27,8.5,0,11133,173.2,1259.9,17385,712,203,2847373,829,High,No
2025-10-10,GrowOut-A,Farming,Pangasius,Autumn,25.4,Partly Cloudy,4.3,7.5,0.22,8.7,1,11132,130.0,931.9,14238,616,190,1971220,-7396,High,No
2025-10-11,GrowOut-A,Farming,Pangasius,Autumn,25.3,Partly Cloudy,4.3,7.5,0.21,9.3,0,11132,134.1,947.4,15052,535,192,2024920,-893,High,No
2025-10-12,GrowOut-A,Farming,Pangasius,Autumn,26.7,Rainy,11.5,7.5,0.23,8.4,2,11130,153.7,1180.2,15102,530,191,2509355,-1652,High,No
2025-10-13,GrowOut-A,Farming,Pangasius,Autumn,25.4,Rainy,5.2,7.4,0.23,8.9,0,11130,121.6,894.4,12148,859,205,2040708,-6410,High,No
2025-10-14,GrowOut-A,Farming,Pangasius,Autumn,24.4,Rainy,22.6,7.2,0.22,9.2,0,11130,146.5,1113.1,15685,620,199,2465372,-12162,High,No
2025-10-15,GrowOut-A,Farming,Pangasius,Autumn,24.2,Sunny,3.1,7.6,0.24,9.0,2,11128,147.3,1117.8,14122,562,196,2438458,-7962,High,No
2025-10-16,GrowOut-A,Farming,Pangasius,Autumn,23.2,Cloudy,4.4,7.7,0.2,9.4,3,11125,126.2,1023.8,12013,806,201,2289962,516,High,No
2025-10-17,GrowOut-A,Farming,Pangasius,Autumn,25.3,Cloudy,9.7,7.7,0.22,9.9,0,11125,151.9,1220.0,14853,792,190,2578775,-6159,High,No
2025-10-18,GrowOut-A,Farming,Pangasius,Autumn,23.1,Rainy,8.1,7.2,0.2,10.2,1,11124,123.1,926.6,12295,695,190,1958601,-2901,High,No
2025-10-19,GrowOut-A,Farming,Pangasius,Autumn,26.6,Sunny,2.6,7.0,0.19,8.6,1,11123,129.9,942.1,13755,496,193,2022625,-1492,High,No
2025-10-20,GrowOut-A,Farming,Pangasius,Autumn,23.7,Sunny,2.7,7.5,0.19,9.3,1,11122,107.8,843.9,10730,623,197,1849180,-1582,Medium,No
2025-10-21,GrowOut-A,Farming,Pangasius,Autumn,24.2,Sunny,3.6,7.3,0.25,9.1,0,11122,164.8,1205.1,17920,772,181,2425965,-15480,High,No
2025-10-22,GrowOut-A,Farming,Pangasius,Autumn,22.4,Rainy,15.2,7.3,0.26,9.6,0,11122,165.7,1150.9,18911,577,185,2368057,-7192,High,No
2025-10-23,GrowOut-A,Farming,Pangasius,Autumn,24.7,Sunny,4.2,7.2,0.26,9.4,0,11122,147.1,1021.2,14224,470,197,2237484,-10022,High,No
2025-10-24,GrowOut-A,Farming,Pangasius,Autumn,23.5,Cloudy,3.7,7.2,0.2,9.3,2,11120,128.8,963.2,13331,852,193,2067553,-8654,High,No
2025-10-25,GrowOut-A,Farming,Pangasius,Autumn,23.9,Cloudy,15.8,7.4,0.22,9.2,1,11119,128.5,975.6,14562,748,194,2104642,-10450,High,No
2025-10-26,GrowOut-A,Farming,Pangasius,Autumn,21.5,Rainy,6.8,6.9,0.25,9.9,0,11119,143.3,1041.3,16417,800,196,2269330,-10210,High,No
2025-10-27,GrowOut-A,Farming,Pangasius,Autumn,22.1,Cloudy,6.7,6.8,0.21,9.7,0,11119,118.8,957.9,13606,817,197,2098225,-4153,High,No
2025-10-28,GrowOut-A,Farming,Pangasius,Autumn,22.8,Cloudy,1.5,6.9,0.19,9.9,0,11119,112.7,915.0,12949,532,194,1973734,-7230,High,No
2025-10-29,GrowOut-A,Farming,Pangasius,Autumn,22.0,Partly Cloudy,1.6,7.5,0.2,10.1,1,11118,117.0,944.5,12084,807,190,1995360,-9506,High,No
2025-10-30,GrowOut-A,Farming,Pangasius,Autumn,23.1,Cloudy,4.4,7.3,0.28,9.7,2,11116,160.2,1187.2,16979,692,199,2626659,-5958,High,No
2025-10-31,GrowOut-A,Farming,Pangasius,Autumn,20.9,Rainy,12.3,6.9,0.21,9.2,1,11115,116.5,901.6,12050,710,194,1944304,-684,High,No
2025-11-01,GrowOut-A,Farming,Pangasius,Autumn,24.2,Sunny,3.9,7.2,0.27,8.5,2,11113,164.9,1155.0,15675,897,189,2426349,-8208,High,No
2025-11-02,GrowOut-A,Farming,Pangasius,Autumn,20.5,Partly Cloudy,0.5,7.4,0.23,10.7,0,11113,132.6,1068.9,12755,607,186,2209436,914,High,No
2025-11-03,GrowOut-A,Farming,Pangasius,Autumn,22.2,Rainy,10.6,7.3,0.18,9.7,1,11112,117.0,923.3,13112,887,202,2072648,-6951,High,No
2025-11-04,GrowOut-A,Farming,Pangasius,Autumn,22.7,Sunny,3.0,7.8,0.26,10.0,2,11110,155.9,1146.5,15240,883,190,2420583,-12198,High,No
2025-11-05,GrowOut-A,Farming,Pangasius,Autumn,18.8,Rainy,6.3,7.5,0.17,10.7,3,11107,92.9,917.3,8926,498,188,1915946,-7314,High,No
2025-11-06,GrowOut-A,Farming,Pangasius,Autumn,21.7,Rainy,7.8,7.3,0.19,9.5,3,11104,107.2,807.4,10353,485,196,1757687,363,Medium,No
2025-11-07,GrowOut-A,Farming,Pangasius,Autumn,22.0,Partly Cloudy,3.8,7.9,0.21,9.8,2,11102,119.9,857.4,13174,787,196,1866032,-617,High,No
2025-11-08,GrowOut-A,Farming,Pangasius,Autumn,22.6,Partly Cloudy,3.8,7.6,0.21,9.5,2,11100,124.8,994.0,13806,763,197,2173971,-11195,High,No
2025-11-09,GrowOut-A,Farming,Pangasius,Autumn,21.6,Sunny,0.5,7.0,0.25,10.3,5,11095,143.5,1131.2,15788,676,200,2511264,-7196,High,No
2025-11-10,GrowOut-A,Farming,Pangasius,Autumn,21.5,Cloudy,6.6,7.4,0.25,9.7,2,11093,134.7,1040.1,14289,823,186,2146423,-5511,High,No
2025-11-11,GrowOut-A,Farming,Pangasius,Autumn,20.3,Partly Cloudy,1.4,7.3,0.22,10.8,0,11093,128.5,988.8,12610,888,205,2248595,-6041,High,No
2025-11-12,GrowOut-A,Farming,Pangasius,Autumn,19.6,Sunny,3.3,7.8,0.17,9.6,0,11093,90.3,964.1,8680,627,189,2021310,2228,High,No
2025-11-13,GrowOut-A,Farming,Pangasius,Autumn,20.7,Cloudy,2.7,7.2,0.21,10.4,3,11090,139.5,982.6,15184,665,196,2136396,-4981,High,No
2025-11-14,GrowOut-A,Farming,Pangasius,Autumn,19.3,Partly Cloudy,1.7,7.4,0.11,10.3,0,11090,80.2,776.2,8656,538,182,1566667,-6793,Medium,No
2025-11-15,GrowOut-A,Farming,Pangasius,Autumn,20.6,Partly Cloudy,3.4,7.5,0.21,10.5,0,11090,127.7,984.6,12203,577,188,2052812,-9951,High,No
2025-11-16,GrowOut-A,Farming,Pangasius,Autumn,20.2,Sunny,1.4,7.7,0.22,10.2,1,11089,129.8,950.8,13133,698,190,2003431,351,High,No
2025-11-17,GrowOut-A,Farming,Pangasius,Autumn,18.0,Sunny,4.1,7.2,0.17,10.3,2,11087,83.8,802.8,8908,704,202,1798254,14205,Medium,Yes
2025-11-18,GrowOut-A,Farming,Pangasius,Autumn,21.3,Sunny,0.7,7.2,0.21,9.8,0,11087,123.4,904.0,11744,610,190,1904303,24300,High,Yes
2025-11-19,GrowOut-A,Farming,Pangasius,Autumn,19.6,Cloudy,4.2,7.1,0.13,10.6,1,11086,81.3,807.2,8903,888,197,1763037,17668,Medium,Yes
2025-11-20,GrowOut-A,Farming,Pangasius,Autumn,20.2,Partly Cloudy,2.6,7.6,0.22,10.2,0,11086,122.4,888.7,11875,813,202,1990130,3446,High,Yes
2025-11-21,GrowOut-A,Farming,Pangasius,Autumn,20.6,Partly Cloudy,2.6,7.0,0.2,10.5,1,11085,123.7,949.6,11844,523,196,2063344,14708,High,Yes
2025-11-22,GrowOut-A,Farming,Pangasius,Autumn,21.7,Cloudy,1.0,7.2,0.21,10.1,0,11085,109.0,861.8,12283,813,195,1862845,4087,High,Yes
2025-11-23,GrowOut-A,Farming,Pangasius,Autumn,18.8,Cloudy,0.4,7.3,0.12,10.9,0,11085,75.6,775.6,7963,778,187,1607737,13350,Medium,Yes
2025-11-24,GrowOut-A,Farming,Pangasius,Autumn,18.2,Partly Cloudy,0.9,7.3,0.19,10.2,0,11085,92.4,879.4,9315,731,185,1803408,12544,High,Yes
